"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1896482285278675084","Mon Mar 03 08:46:26 +0000 2025","10","Pemerintah memberikan keringanan pajak berupa pengurangan pajak pertambahan nilai (PPN). Menteri Keuangan RI Sri Mulyani Indrawati menjelaskan bahwa kebijakan ini bertujuan membantu masyarakat agar lebih mudah melakukan perjalanan pulang kampung saat hari raya Idul Fitri. https://t.co/B7TR6q8shH","1896482285278675084","https://pbs.twimg.com/ext_tw_video_thumb/1896481986484539392/pu/img/STffq2wZ0QRCtsRe.jpg","","in","DKI Jakarta, Indonesia","0","0","3","https://x.com/dekade_08/status/1896482285278675084","1576913175227748352","dekade_08"
"1896447951842738491","Mon Mar 03 06:30:00 +0000 2025","0","https://t.co/X0wA1xn4tK Pemerintah memberikan keringanan pajak berupa pengurangan pajak pertambahan nilai (#PPN) untuk menekan harga tiket #pesawat ekonomi domestik saat mudik #Lebaran 2025. Menteri Keuangan Sri Mulyani Indrawati mengatakan kebijakan ini berlaku untuk pembelian","1896447951842738491","","","in","Jakarta, Indonesia","0","0","0","https://x.com/beritaKBR/status/1896447951842738491","124390203","beritaKBR"
"1894208173583565259","Mon Mar 03 03:05:50 +0000 2025","0","@pesti_weliya @ekontn24 Hai Kak. Mohon maaf atas ketidaknyamanannya. Atas kendala pada pelaporan SPT Masa PPN saat ini sedang dalam penanganan tim terkait silakan untuk ditunggu dan dicoba secara berkala ya Kak. Saat ini sudah terbit KEP-67/PJ/2025 tentang kebijakan penghapusan sanksi administratif","1896396571576836408","","pesti_weliya","in","1500200","0","0","0","https://x.com/kring_pajak/status/1896396571576836408","4564565058","kring_pajak"
"1896158050526106095","Mon Mar 03 03:01:34 +0000 2025","0","@GelarPrakosa Uang negara dikorupsi lingkungan dicemari kebijakan kebanyakan blunder pejabatnya suka hal hal mewah pejabat anti kritik anak pejabat suka pamer &amp; suka hal mewah juga ppn &amp; harga semakin mencekik nyari kerja susah. Lengkap sudah derita masyarakat negara ","1896395495758766572","","GelarPrakosa","in","Zimbabwe","0","0","0","https://x.com/txtboy_/status/1896395495758766572","1571161398172057600","txtboy_"
"1896369478893805889","Mon Mar 03 01:18:37 +0000 2025","0","Selain itu pemerintah juga memberikan diskon tarif transportasi selama libur Lebaran 2025. Pengguna jalan tol mendapat potongan harga 20% di berbagai ruas tol di Indonesia sementara tiket pesawat domestik mendapat diskon 13%-14% termasuk insentif PPN DTP sebesar 6%. Kebijakan","1896369588058894844","","GNFI","in","Indonesia","0","0","0","https://x.com/GNFI/status/1896369588058894844","39677695","GNFI"
"1896031121097572454","Sun Mar 02 21:24:12 +0000 2025","1","@BudiBukanIntel PPn di diskon 6% tapi harga di naikin lewat kartel ya sudah wassalam bisa gak sih keluarin kebijakan tuh yg lebih tajam","1896310597865852937","","BudiBukanIntel","in","ÜT: 0.0,0.0","0","1","0","https://x.com/danang2002/status/1896310597865852937","47171810","danang2002"
"1895865827209163093","Sun Mar 02 14:17:28 +0000 2025","0","@Abaaah dari PPN DTP salah satunya kan ? tujuan yg hendak dicapai apa ? ukuran keberhasilan kebijakan apa ? sampai kapan kebijakan tsb diberlakukan ? Kan semua hrs terukur krn kebijakan itu mengurangi kemampuan negara mengurus rakyatnya","1896203205983502739","","Abaaah","in","","0","0","0","https://x.com/sin2023chan/status/1896203205983502739","1676432495162855424","sin2023chan"
"1896074552888930449","Sun Mar 02 11:46:20 +0000 2025","23","@txtdaritax D*p be like : Sistem kerjaan dipaksa pake yg jelek padahal sistem lama masih ok operasional dicut abisabisan target ttp naik top mgmt ga dengerin kroco kroco dibawah tarif 12% gamau dibatalin pake perpres jd kudu diakalin pake dpp tarif ppn jadi samsak kebijakan presiden ","1896165169052668187","","txtdaritax","in","home is where the heart is","0","1","0","https://x.com/ahyangbeneraja/status/1896165169052668187","2539273945","ahyangbeneraja"
"1896159064863932802","Sun Mar 02 11:23:36 +0000 2025","2","Menteri Keuangan Sri Mulyani Indrawati menjelaskan bahwa dalam kebijakan ini masyarakat hanya perlu membayar PPN sebesar 5% sementara 6% sisanya akan ditanggung oleh pemerintah. Insentif ini berlaku untuk penerbangan domestik dengan masa pembelian tiket antara 1 Maret hingga 7","1896159451272581151","","GNFI","in","Indonesia","0","0","0","https://x.com/GNFI/status/1896159451272581151","39677695","GNFI"
"1895787744384933905","Sun Mar 02 09:48:03 +0000 2025","0","@tempodotco Yang harus mendapat subsidi itu rakyat yang boro2 bisa naik pesawat naik kereta api aja mikir takut duitnya gak cukup. Kelihatan sekali kalo ini cuma pencitraan untuk meredam kemarahan kelompok menengah yg kini jadi korban atas kebijakan ppn yang ngawur.","1896135404602175799","","tempodotco","in","","0","0","0","https://x.com/taufiksdj/status/1896135404602175799","262103431","taufiksdj"
